SITE NAME,COUNTRY,LATITUDE,LONGITUDE,MODIS SITE ID,FLUXNET ID,FLUXNET KEY ID
Shortandy VL2,Kazakhstan,51.4775,71.10361,fn_kzvl201,KZ-VL2,kz.vl2.01
Shortandy VL3,Kazakhstan,51.62333,70.96944,fn_kzvl301,KZ-VL3,kz.vl3.01
Shortandy VL4,Kazakhstan,51.67556,71.15444,fn_kzvl401,KZ-VL4,kz.vl4.01
Shortandy VLBR,Kazakhstan,51.57583,71.26806,fn_kzvlbr01,KZ-VL5,kz.vlbr.01
Shortandy Wht,Kazakhstan,51.57361,71.25972,fn_kzwht01,KZ-Wht,kz.wht.01
COMPLET 145  (25.9919 N 15.9234 E),Libya,25.9919,15.9234,fn_lycom145,N/A,N/A
Haouz (VALERI),Morocco,31.65924,-7.60029,fn_mahaouz0,N/A,N/A
Moldova,Moldova,47.0001,28.8156,fn_mdmoldov,N/A,N/A
COMPLET 115  (-20.8226 S 46.7702 E),Madagascar,-20.8226,46.7702,fn_mgcom115,N/A,N/A
Kwajalein- Marshall Islands,Marshall Islands,8.71667,167.73333,fn_mhkwajal,N/A,N/A
Gourma (VALERI),Mali,15.3232,-1.5561,fn_mlgourma,N/A,N/A
Hombori (VALERI),Mali,15.33102,-1.47491,fn_mlhombor,N/A,N/A
COMPLET 141  (23.4516 N 95.7621 E),Myanmar,23.4516,95.7621,fn_mmcom141,N/A,N/A
COMPLET 157  (48.4919 N 98.6653 E),Mongolia,48.4919,98.6653,fn_mncom157,N/A,N/A
Dalanzadgad,Mongolia,43.57722,104.41917,fn_mndalanz,N/A,N/A
Inner Mongolia steppe,Mongolia,44.13417,116.32383,fn_mninner2,N/A,N/A
Inner_Mongolia 3,Mongolia,44.46,122.12,fn_mninner3,N/A,N/A
Inner_Mongolia 4,Mongolia,42.68319,115.9537,fn_mninner4,N/A,N/A
Inner Mongolia,Mongolia,43.5,117.45,fn_mninnerm,MN-Inn,mn.inner_mongolia.01
MongoliaA3,Mongolia,46.01298,106.264,fn_mnmonga3,N/A,N/A
MongoliaA6,Mongolia,46.283,106.264,fn_mnmonga6,N/A,N/A
MongoliaC2,Mongolia,45.923,106.522,fn_mnmongc2,N/A,N/A
MongoliaC4,Mongolia,46.103,106.523,fn_mnmongc4,N/A,N/A
MongoliaD0,Mongolia,45.74,106.651,fn_mnmongd0,N/A,N/A
MongoliaD7,Mongolia,46.552,106.651,fn_mnmongd7,N/A,N/A
MongoliaE2,Mongolia,45.923,106.78,fn_mnmonge2,N/A,N/A
MongoliaE4,Mongolia,46.103,106.78,fn_mnmonge4,N/A,N/A
MongoliaF0,Mongolia,45.743,106.908,fn_mnmongf0,N/A,N/A
MongoliaG6,Mongolia,46.283,107.037,fn_mnmongg6,N/A,N/A
MongoliaGUS,Mongolia,46.054,107.489,fn_mnmonggu,N/A,N/A
MongoliaH7,Mongolia,46.552,107.423,fn_mnmongh7,N/A,N/A
MongolBTS,Mongolia,46.776,107.142,fn_mnmongib,N/A,N/A
MongolDRS,Mongolia,46.209,106.715,fn_mnmongid,N/A,N/A
MongolMGS,Mongolia,45.742,106.264,fn_mnmongim,N/A,N/A
MongolDGS,Mongolia,46.127,106.368,fn_mnmongis,N/A,N/A
MAGIM,China,43.55472,116.67806,fn_mnmongol,MN-Mag,mn.mongolia.01
MongoliaS,Mongolia,46.283,107.298,fn_mnmongs0,N/A,N/A
Tongyu,Mongolia,44.417,122.867,fn_mntongyu,N/A,N/A
COMPLET 142  (24.5403 N -6.5766 W),Mauritania,24.5403,-6.5766,fn_mrcomple,N/A,N/A
Lodgepole Forest- Montana,USA,46.95225,-110.88527,fn_mtforest,US-Ldg,us.mt_lodgepole.01
Riparian Meadow- Montana,USA,46.94537,-110.88724,fn_mtmeadow,US-Rip,us.mt_meadow.01
Chamela Biological Station,Mexico,19.50928,-105.04018,fn_mxchamel,MX-Cha,mx.chamela.01
COMPLET 144  (25.9919 N -103.1089 W),Mexico,25.9919,-103.1089,fn_mxcomple,N/A,N/A
Sierra_Cincua 2,Mexico,19.52,-100.28,fn_mxsierr2,N/A,N/A
Sierra Cincua (VALERI),Mexico,19.67466,-100.28206,fn_mxsierra,N/A,N/A
COMPLET 110  (-27.3548 S 20.2782 E),Namibia,-27.3548,20.2782,fn_nacomple,N/A,N/A
Southern Gellap Ost Research Farm,Namibia,-26.40183,18.00534,fn_nanamgel,N/A,N/A
Northern Kavango Region,Namibia,-18.30242,19.25875,fn_nanamkav,N/A,N/A
Central Namibia (Omatako Ranch),Namibia,-21.50931,16.73552,fn_nanamoma,N/A,N/A
Banizoumbou,Niger,13.54117,2.66475,fn_nebanizo,N/A,N/A
COMPLET 138  (18.0081N 4.6734 E),Niger,18.0081,4.6734,fn_necom138,N/A,N/A
Niamey Aeroport,Niger,13.4833,2.1666,fn_neniamey,N/A,N/A
COMPLET 134  (8.9355 N 11.56833 E),Nigeria,8.9355,11.56833,fn_ngcom134,N/A,N/A
Ilorin 2,Nigeria,8.53333,4.56667,fn_ngilori2,N/A,N/A
Ilorin,Nigeria,8.32,4.34,fn_ngilorin,N/A,N/A
Cabauw,Netherlands,51.971,4.927,fn_nlcabauw,NL-Ca1,nl.cabauw.01
Cabauw extension (after 5/25/2004),Netherlands,51.95361,4.90286,fn_nlcabex1,NL-Ca2,nl.cabext.01
Cabauw extension (before 5/25/2004),Netherlands,52.00361,4.80556,fn_nlcabex2,N/A,N/A
The_Hague,Netherlands,52.11048,4.32682,fn_nlhague0,N/A,N/A
Horstermeer,Netherlands,52.02889,5.0675,fn_nlhorste,NL-Hor,nl.horster.01
Lelystad,Netherlands,52.5,5.5,fn_nllelyst,NL-Lel,nl.lelystad.01
COMPLET 168  (60.4677 N 10.4798 E),Norway,60.4677,10.4798,fn_nocomple,N/A,N/A
TWP C2 Nauru ARM,Nauru,-0.5206,166.9159,fn_nrtwpc20,N/A,N/A
Purerua,New Zealand,-33.16667,174.08333,fn_nzpureru,N/A,N/A
COMPLET 120  (-9.9355 S -73.7137 W),Peru,-9.9355,-73.7137,fn_pecom120,N/A,N/A
COMPLET 126  (-3.0403 S -71.5363 W),Peru,-3.0403,-71.5363,fn_pecom126,N/A,N/A
MCR Moorea Coreal Reef (MCR1),French Polynesia,17.501,-149.833,fn_pfmcr101,N/A,N/A
Island-Manaus,Island,-2.058,147.425,fn_pgarmman,N/A,N/A
Island-Manaus-Momote,Papua New Guinea,-2.05,147.43333,fn_pgmomote,N/A,N/A
Brenna,Poland,40.66667,18.93333,fn_plbrenna,PL-Bre,pl.brenna.01
Polana,Poland,48.63333,19.53333,fn_plpolana,PL-Pol,pl.polana.01
Polwet,Poland,52.76222,16.30944,fn_plpolwet,PL-wet,pl.polwet.01
Luquillo LTER (LUQ1),Puerto Rico,18.32389,-65.8175,fn_prluquil,N/A,N/A
Roosevelt_Roads,Puerto Rico,18.2,-65.6,fn_prroosev,N/A,N/A
Alfusqueiro,Portugal,40.59167,-8.375,fn_ptalfusq,N/A,N/A
Evora,Portugal,38.56783,-7.9115,fn_ptevor2,N/A,N/A
Mitra IV Tojal,Portugal,38.47654,-8.02455,fn_ptmitra4,PT-Mi2,pt.mitra4.01
Aimeliik,Republic of Palau,7.46,134.4799,fn_pwaimeli,N/A,N/A
Peleliu,Republic of Palau,7.05,134.2701,fn_pwpeleli,N/A,N/A
Fundulea (VALERI),Romania,44.40557,26.58512,fn_rofundul,N/A,N/A
Cherskii,Russia,68.61472,161.33917,fn_ruchersk,RU-Che,ru.cherskii.01
Chokurdakh,Russia,70.61667,147.88333,fn_ruchokur,RU-Cho,ru.chokurdakh.01
COMPLET 139  (18.371 N 48.2218 E),Saudi Arabia,18.371,48.2218,fn_rucom139,N/A,N/A
COMPLET 147  (29.2581N 40.6008 E),Saudi Arabia,29.2581,40.6008,fn_rucom147,N/A,N/A
COMPLET 159  (50.3065 N 39.1492 E),Russia,50.3065,39.1492,fn_rucom159,N/A,N/A
COMPLET 161 (55.0242 N 159.2702 E),Russia,55.0242,159.2702,fn_rucom161,N/A,N/A
COMPLET 162  (55.3871 N 132.7782 E),Russia,55.3871,132.7782,fn_rucom162,N/A,N/A
COMPLET 164  (56.8387 N 105.1976 E),Russia,56.8387,105.1976,fn_rucom164,N/A,N/A
COMPLET 166  (59.379 N 73.2621 E),Russia,59.379,73.2621,fn_rucom166,N/A,N/A
COMPLET 169  (61.9194  N 46.0444 E),Russia,61.9194,46.0444,fn_rucom169,N/A,N/A
COMPLET 174  (65.5485 N 148.3831 E),Russia,65.5485,148.3831,fn_rucom174,N/A,N/A
COMPLET 175  (67.7258 N 85.2379 E),Russia,67.7258,85.2379,fn_rucom175,N/A,N/A
COMPLET 176 (68.4516 N 108.1008 E),Russia,68.4516,108.1008,fn_rucom176,N/A,N/A
COMPLET 177 (69.5403 N 119.7137 E),Russia,69.5403,119.7137,fn_rucom177,N/A,N/A
Eastern_Siberia_TaigaS,Russia,62,129.66702,fn_ruesibta,N/A,N/A
Eastern_Siberia_Tundra,Russia,71.617,128.75,fn_ruesibtu,N/A,N/A
Fedorovskoje-drained spruce stand,Russia,56.46167,32.92306,fn_ruffedon,RU-Fyo,ru.ffedorovskoje_new.01
Fedorovskoje-old spruce forest,Russia,56.44778,32.90194,fn_ruffedoo,RU-Fy2,ru.ffedorovskoje_old.01
Ubs Nur-Hakasija- Site 3,Russia,54.72,90.05,fn_ruhak3,RU-Ha3,ru.ubsu_nur_hak3.01
Krasnoyarsk 2,Russia,55.98333,92.76667,fn_rukrasn2,N/A,N/A
Samoylov Island- Lena Delta,Russia,72.37333,126.49778,fn_rusamoyl,RU-Sam,ru.samoylov.01
Tuva,Russia,50.15,94.45,fn_rutuva,RU-Tuv,ru.tuva.01
Brooks Field Site 10- Ames-Iowa,USA,41.69148,-93.69139,fn_usiaam10,US-Br1,us.ames_tl10.01
Brooks Field Site 11- Ames-Iowa,USA,41.97472,-93.69357,fn_usiaam11,US-Br3,us.ames_tl11.01
Neal Smith Prairie- Ames,USA,41.55788,-93.29619,fn_usiaames,US-NSP,us.ames_prairie.01
Des Moines 17 E- Neal Smith NWR (NOAA Station Site),USA,41.5562,-93.2855,fn_usiadesm,N/A,N/A
SMEX,USA,41.936,-93.664,fn_usiasmex,N/A,N/A
Arco 17 SW- Craters of the Moon NM & Preserve (Headquarters Area),USA,43.46211,-113.556,fn_usidarco,N/A,N/A
Mica Creek,USA,47.18428,-116.29056,fn_usidmica,US-MCr,us.id_mica_creek.01
Murphy 10 W- ARS NW Watershed Research Cntr. (Reynolds Creek Site),USA,43.2044,-116.7505,fn_usidmurp,N/A,N/A
Rimrock,USA,46.4875,-116.99167,fn_usidrimr,N/A,N/A
Fermi National Accelerator Laboratory- Batavia- Illinois (Agricultural site),USA,41.8593,-88.22273,fn_usilbata,US-IL1,us.il_bat_ag.01
Fermi National Accelerator Laboratory- Batavia- Illinois (Prairie site),USA,41.84062,-88.24103,fn_usilbatp,US-IL2,us.il_bat_prairie.01
Champaign 9 SW- Univ. of Illinois (Bondville Environ. & Atmos. Resrch. Stn.),USA,40.0528,-88.3729,fn_usilcham,N/A,N/A
Shabbona 5 NNE- Northern Illinois Agronomy Research Center,USA,41.843,-88.8513,fn_usilshab,N/A,N/A
Illinois Site 1,USA,39.93205,-89.63338,fn_usilsit1,N/A,N/A
Illinois Site 2,USA,39.88153,-89.58681,fn_usilsit2,N/A,N/A
Illinois Site 3,USA,39.87275,-89.83936,fn_usilsit3,N/A,N/A
Illinois Site 4,USA,39.84099,-89.8492,fn_usilsit4,N/A,N/A
Illinois Site 5,USA,39.7661,-89.86468,fn_usilsit5,N/A,N/A
Illinois Site 6,USA,39.80637,-89.99042,fn_usilsit6,N/A,N/A
Manhattan (cedar forest 30 km N)- Kansas,USA,39.46,-96.757,fn_usksceda,US-Man,us.ks_cedarforest.01
Manhattan 6 SSW- Kansas State University (Konza Prairie Biological Station),USA,39.1027,-96.6098,fn_usksmanh,N/A,N/A
Oakley 19 SSW - The Nature Conservancy Kansas (Smoky Valley Ranch),USA,38.8701,-100.9627,fn_usksoakl,N/A,N/A
ARM SGP Extended Facility #8-Coldwater,USA,37.333,-99.309,fn_usksokco,N/A,N/A
ARM SGP Extended Facility #4-Plevna,USA,37.953,-98.329,fn_usksokpl,N/A,N/A
Bowling Green 21 NNE- Mammoth Cave National Park,USA,37.2504,-86.2325,fn_uskybowl,N/A,N/A
Versailles 3 NNW- University of Kentucky (Woodford County Site),USA,38.0945,-84.7465,fn_uskyvers,N/A,N/A
Lafayette 13 SE- University of Louisiana at Lafayette (Cade Farm),USA,30.0918,-91.8731,fn_uslalafa,N/A,N/A
Monroe 26 N- Upper Ouachita National Wildlife Refuge,USA,32.88333,-92.1165,fn_uslamonr,N/A,N/A
Cart Cr. - Forested Headwater Catchment,USA,42.76944,-70.91694,fn_usmacart,N/A,N/A
Cedar Sw - Wetland Headwater Catchment,USA,42.54944,-71.09083,fn_usmacedr,N/A,N/A
Harvard_Forest,USA,42.532,-72.188,fn_usmafort,N/A,N/A
Little Prospect Hill- Massachusetts,USA,42.54186,-72.18496,fn_usmalitt,US-LPH,us.ma_little_prospect_hill.01
MVCO,USA,41.3,-70.55,fn_usmamvco,N/A,N/A
Marshes-Patmos,USA,42.74513,-70.84497,fn_usmapatm,N/A,N/A
Plum Island Ecosystem LTER (PIE1),USA,42.759,-70.891,fn_usmaplum,N/A,N/A
Parker River - Marshview,USA,42.75747,-70.88921,fn_usmaprive,N/A,N/A
Rock Springs SURFRAD,USA,40.71667,-77.93333,fn_usmarock,N/A,N/A
SawMill Br. - Urban Headwater Catchment,USA,42.52278,-71.18639,fn_usmasawm,N/A,N/A
Baltimore Ecosystem Study (BES1),USA,39.40028,-76.77028,fn_usmdbes1,N/A,N/A
Argyle,USA,45.0344,-68.68203,fn_usmeargy,US-Arg,us.me_argyle.01
Limestone 4 NNW- Aroostook National Wildlife Ref.,USA,46.9601,-67.8833,fn_usmelime,N/A,N/A
Old Town 2 W- University of Maine (Rogers Farm Site),USA,44.9281,-68.7006,fn_usmeoldt,N/A,N/A
Presque Isle,USA,46.689,-68.0448,fn_usmepres,N/A,N/A
COMPLET 156 (border of North and South Dakota),USA,45.9516,-97.6653,fn_usndc156,N/A,N/A
Chequamegon,USA,45.93333,-90.25,fn_usndcheq,N/A,N/A
Medora 7 E- Theodore Roosevelt National Park (Painted Canyon Site),USA,46.8946,-103.3769,fn_usndmedo,N/A,N/A
University of North Dakota,USA,47.9492,-97.1761,fn_usndund0,N/A,N/A
Harrison 20 SSE- Agate Fossil Beds National Monument (Visitor Center Site),USA,42.42481,-103.73583,fn_usneharr,N/A,N/A
Lincoln 11 SW- Audubon Society (Spring Creek Prairie Site),USA,40.6954,-96.8541,fn_usneli11,N/A,N/A
Lincoln 8 ENE- University of Nebraska (Prairie Pines Site),USA,40.8484,-96.5651,fn_usnelin8,N/A,N/A
Whitman 5 ENE- Gudmundsen Sandhills Laboratory (Site 1),USA,42.068,-101.445,fn_usnewhit,N/A,N/A
Bartlett Experimental Forest- New Hampshire,USA,44.06464,-71.28808,fn_usnhbart,US-Bar,us.bartlett.01
Mt_Bigelow,USA,32.42002,-110.73004,fn_usnhbige,N/A,N/A
Durham 2 SSW- University of New Hampshire (Thompson Farm Site),USA,43.109,-70.949,fn_usnhdrsw,N/A,N/A
Durham 2 N- University of New Hampshire (Kingman Farm Site),USA,43.172,-70.928,fn_usnhdurh,N/A,N/A
Hubbard Brook LTER (HBR1),USA,43.93972,-71.75139,fn_usnhhbr1,N/A,N/A
Sargent Center,USA,42.94033,-72.00044,fn_usnhsarg,N/A,N/A
Fort Dix- New Jersey,USA,39.97123,-74.43455,fn_usnjfort,US-Dix,us.nj_fort_dix.01
Silas Little Experimental Forest- New Jersey,USA,39.91375,-74.59598,fn_usnjsilo,US-Sil,us.nj_silos_little.01
Carlsbad,USA,32.36883,-104.23317,fn_usnmcarl,N/A,N/A
Jornada,USA,32.35111,-106.51694,fn_usnmjorn,N/A,N/A
Los Alamos 13 W- Valles Caldera National Preserve (Valle Grande Site),USA,35.8584,-106.5214,fn_usnmlosa,N/A,N/A
Sevilleta,USA,34.35472,-106.885,fn_usnmsevl,N/A,N/A
Valles Caldera- New Mexico,USA,35.87548,-106.47655,fn_usnmvall,US-Vca,us.valles_caldera.01
Baker 5 W- Great Basin National Park (Gravel Pit Site),USA,39.0118,-114.209,fn_usnvbake,N/A,N/A
Mercury 3 SSW- Nevada Test Site (Desert Rock Meteorological Lab),USA,36.624,-116.0225,fn_usnvmerc,N/A,N/A
Railroad Valley Playa,USA,38.50389,-115.96194,fn_usnvrail,N/A,N/A
Brookhaven,USA,40.87,-72.88917,fn_usnybroo,N/A,N/A
CCNY,USA,40.82131,-73.94904,fn_usnyccny,N/A,N/A
GISS,USA,40.7977,-73.9599,fn_usnygiss,N/A,N/A
Ithaca 13 E- Cornell University,USA,42.44011,-76.24619,fn_usnyitha,N/A,N/A
Millbrook 3 W- Institute of Ecosystem Studies,USA,41.7857,-73.7422,fn_usnymill,N/A,N/A
Oak Openings- Ohio,USA,41.55454,-83.84376,fn_usohiooa,US-Ohi,us.ohio_oak.01
ARM/CAT Ponca 2,USA,36.64,-97.5,fn_usokarm2,N/A,N/A
ARM/CAT Ponca,USA,36.92997,-96.86,fn_usokarmp,N/A,N/A
Cart Site,USA,36.60667,-97.48639,fn_usokcart,N/A,N/A
ARM SGP Extended Facility #22-Cordell,USA,35.354,-98.977,fn_usokcord,N/A,N/A
ARM SGP Extended Facility #19-El Reno,USA,35.557,-98.017,fn_usokelre,N/A,N/A
Goodwell 2 E- OK Panhandle Research & Extn. Center (Native Grassland Site),USA,36.5993,-101.595,fn_usokgood,N/A,N/A
ARM SGP Extended Faciltiy #18-Morris,USA,35.688,-95.856,fn_usokmorr,N/A,N/A
ARM SGP Extended Facility #12-Pawhuska,USA,36.841,-96.427,fn_usokpawh,N/A,N/A
ARM Burn Experiment-El Reno,USA,35.548,-98.0385,fn_usokreno,N/A,N/A
Stillwater 2 W- Oklahoma State Univ. (Ag. Research Farm Site),USA,36.1181,-97.0914,fn_usoksti2,N/A,N/A
Stillwater 5 WNW- Oklahoma State Univ. (Efaw Farm Site),USA,36.1346,-97.10819,fn_usoksti5,N/A,N/A
HJ Andrews Aeronet Sunphotometer (AND1),USA,44.23889,-122.22389,fn_usorand1,N/A,N/A
Marys River (Fir) site- Oregon,USA,44.64649,-123.55148,fn_usoregon,US-Fir,us.oregon_fir.01
John Day 35 WNW- Fossil Beds Nat'l. Mon.(Sheep Rock Hdqs.),USA,44.55597,-119.64589,fn_usorjohn,N/A,N/A
Metolius - Eyerly burn- Oregon,USA,44.57944,-121.50008,fn_usormtey,US-Me1,us.metolius_eyerlyburn.01
Metolius-second young aged pine- Oregon,USA,44.31569,-121.60789,fn_usormtny,US-Me3,us.metolius_newyng.01
Riley 10 WSW- Northern Great Basin Experimental Range (Rainout Site),USA,43.4711,-119.6917,fn_usorrile,N/A,N/A
Kingston 1 W- University of Rhode Island (Peckham Farm Site),USA,41.478,-71.542,fn_usripeck,N/A,N/A
Titusville 7 E - NASA Kennedy Space Center- SLF Mid-Field Site,USA,28.6159,-80.6929,fn_ustitusv,N/A,N/A
Crossville 7 NW- Univ. of Tennessee (Plateau Research and Education Center),USA,36.0138,-85.1345,fn_ustncros,N/A,N/A
Intermediate hardwood (IHW),USA,46.73047222,-91.23294444,fn_uswiihwd,US-Wi1,us.wi_ihwd.01
Intermediate red pine (IRP),USA,46.68688889,-91.15283333,fn_uswiirpi,US-Wi2,us.wi_irpi.01
Mature hardwood (MHW),USA,46.63472222,-91.09866667,fn_uswimhwd,US-Wi3,us.wi_mhwd.01
Mature red pine (MRP),USA,46.73933333,-91.16625,fn_uswimrpi,US-Wi4,us.wi_mrpi.01
Mixed young jack pine (MYJP),USA,46.65308333,-91.08580556,fn_uswimyjp,US-Wi5,us.wi_myjp.01
Pine barrens #1 (PB1),USA,46.62488889,-91.29822222,fn_uswipbar,US-Wi6,us.wi_pbar.01
Red pine clearcut (RPCC),USA,46.64911111,-91.06927778,fn_uswirpcc,US-Wi7,us.wi_rpcc.01
Young hardwood clearcut (YHW),USA,46.72233333,-91.25241667,fn_uswiyhwd,US-Wi8,us.wi_yhwd.01
Young Jack pine (YJP),USA,46.61877778,-91.08144444,fn_uswiyjpi,US-Wi9,us.wi_yjpi.01
Young red pine (YRP),USA,46.61877778,-91.08144444,fn_uswiyrpi,US-Wi10,us.wi_yrpi.01
CocoFlux,Vanuatu,-15.44272222,167.1919444,fn_vucocofl,VU-Coc,vu.cocoflux.01
Tchizalamou,Dem. Republic of the Congo,-4.289166667,11.65641667,fn_cntchzal,CN-Tch,cd.tchizalamou.01
Poor Fen,Canada,55.5375,-112.3343,fn_cafenpor,CA-WP2,ca.fen_poor.01
Xilinhot_fenced grassland (abbr. NX06),China,43.545833,116.677778,fn_cnxilfen,N/A,cn.xilinhot_fenced.01
Palangkaraya,Indonesia,-2.345,114.0363889,fn_idpalaya,ID-Pal,id.palangkaraya.01
Ghanzi Grass Site,Botswana,-21.51,21.74,fn_bwghanz2,BW-Ghg,bw.ghanzi.02
Fajemyr (NECC),Sweden,56.25,13.55,fn_sefajmyr,SE-Faj,se.fajemyr.01
Amoladeras,Spain,36.83477778,-2.251138889,fn_esamolas,ES-Amo,es.amoladeras.01
Zotino forest West,Russia,60.75,89.38333,fn_ruzotfor,RU-Zfw,ru.zotino_forest.01
Zotino bog,Russia,60.75,89.38333,fn_ruzotbog,RU-Zbo,ru.zotino_bog.01
Aguamarga,Spain,36.94055556,-2.033,fn_esaguamg,ES-Agu,es.aguamarga.01
Co.Laois,Ireland,52.95,-7.25,fn_iecolais,IE-CLa,ie.colaois.01
Bily Kriz- grassland,Czech Republic,49.4953325,18.5448,fn_czbilygr,CZ-BK2,cz.bilykriz_grass.01
CZECHWET,Czech Republic,N/A,N/A,fn_czczhwet,CZ-wet,cz.czechwet.01
Laqueuille extensive,France,45.63919444,2.737027778,fn_frlaqext,FR-Lq2,fr.laqueuille_ext.01
Molenweg,Netherlands,51.65,4.639083333,fn_nlmolenw,NL-Mol,nl.molenweg.01
Vredepeel,Netherlands,51.53166667,5.844111111,fn_nlvredpl,NL-Vre,nl.vredepeel.01
Tatra,Slovak Republic,49.12077778,20.1635,fn_sktatra1,SK-Tat,sk.tatra.01
Lutjewad,Netherlands,53.38333333,6.366666667,fn_nllutwad,NL-Lut,nl.lutjewad.01
Ghanzi Mixed Site,Botswana,-21.2,21.75,fn_bwghanz3,BW-Ghm,bw.ghanzi.03
Mongu - Kalahari Transect,Zambia,-15.438,23.253,fn_zmmonguk,ZM-Mok,zm.mongu_kalahari.01
Maun - Kalahari Transect,Botswana,-19.923,23.594,fn_bwmaunk,BW-MaK,bw.maun_kalahari.01
Xilinhot grassland site (X03),China,43.554444,116.671389,fn_cnxilgrz,CN-Xi2,cn.xilinhot_grassland.01
Hartheim,Germany,47.93445,-7.100555,fn_deharthm,DE-Har,de.hartheim.01
Djougou M,Benin,9.7393,2.643017,fn_bjdjougm,N/A,bj.djougou_m.01
Djougou OF,Benin,9.75,1.8,fn_bjdjouof,N/A,bj.djougou_of.01
Djougou OFr,Benin,9.783333,1.7166667,fn_bjdjoofr,N/A,bj.djougou_ofr.01
Maun,Botswana,-19.9,23.55,fn_bwmaunb,N/A,bw.maun_botswana.01
Parque Stadual de Mata Seca,Brazil,-14.878227,-43.9875777,fn_brparque,N/A,br.parque_stadual.01
Pointe-Noire,Congo,-4.681111,12.0036111,fn_cgpnoir1,N/A,cg.pointenoire1.01
Pointe-Noire,Congo,-4.791389,11.9822222,fn_cgpnoir2,N/A,cg.pointenoire2.01
Pointe-Noire,Congo,-4.289167,11.656417,fn_cgpnoir3,N/A,cg.pointenoire3.01
Ghana,Ghana,5.2685333,-2.69405,fn_ghghana1,N/A,gh.ghana_csir.01
Monte Pino ,Italy,41.105556,14.743333,fn_itmtpino,N/A,it.monte_pino.01
"CC-LaG site, Teshio Experimental Forest",Japan,45.056339,142.106203,fn_jpteshio,N/A,jp.teshio.01
Agoufou F,Mali,15.253767,-1.56525,fn_mlagouff,N/A,ml.agoufou_f.01
Agoufou G,Mali,15.3399,-1.4797333,fn_mlagoufg,N/A,ml.agoufou_g.01
Agoufou S,Mali,15.499617,-1.39008333,fn_mlagoufs,N/A,ml.agoufou_s.01
Bamba,Mali,17.0666667,-1.1833333,fn_mlbamba1,N/A,ml.bamba.01
Wankama D,Niger,13.6463167,2.643017,fn_newankad,N/A,ne.wankama_d.01
Wankama F,Niger,13.6441833,2.634833,fn_newankaf,N/A,ne.wankama_f.01
Wankama M,Niger,13.6403833,2.631683,fn_newankam,N/A,ne.wankama_m.01
Skukuza,South Africa,-25.0197,31.4969,fn_zaskukua,N/A,za.skukuza.01
"El Demokeya, North Kordofan, El Obeid",Sudan,13.4747222,30.8063888,fn_sdeldemo,N/A,sd.eldemokeya_nk.01
"Desert Chaparral, SCCG - California",USA,33.609444,-116.450556,fn_ussccgch,N/A,us.ca_sccg_chap.01
"Desert, SCCG - California",USA,33.816667,-116.3725,fn_ussccgde,N/A,us.ca_sccg_desert.01
"Grassland, SCCG - California",USA,33.736389,-117.694722,fn_ussccggr,N/A,us.ca_sccg_grass.01
"Coastal sage, SCCG - California",USA,33.734167,-117.696111,fn_ussccgsa,N/A,us.ca_sccg_sage.01
"Oak/pine forest, SCCG - California",USA,33.808056,-116.771667,fn_ussccgop,N/A,us.ca_sccg_opf.01
"Pinyon juniper, SCCG - California",USA,33.604722,-116.452667,fn_ussccgpj,N/A,us.ca_sccg_pj.01
"San Joaquin Freshwater Marsh, Tower 1 - California",USA,33.66,-117.85,fn_uscajoa1,N/A,us.ca_sjfm_tower.01
"San Joaquin Freshwater Marsh, Tower 2 - California",USA,33.66,-117.85,fn_uscajoa2,N/A,us.ca_sjfm_tower.02
Everglades (long hydroperiod marsh) - Florida,USA,25.36463056,-81.07794611,fn_useverlg,N/A,us.fl_everglade_lhm.01
Everglades (short hydroperiod marsh) - Florida,USA,25.36463056,-81.07794611,fn_useversh,N/A,us.fl_everglade_lhm.02
Howland Forest (west nutrient addition) - Maine,USA,45.204022,-68.740509,fn_ushowwna,N/A,us.me_howland_forest.01
KCMP Tall Tower - Minnesota,USA,44.688611,-93.072778,fn_uskcmptt,N/A,us.mn_kcmp.01
Desert grassland (Sevilleta LTER),USA,34.3402,-106.68542,fn_ussevdgr,N/A,us.nm_sevilleta_dg.01
Desert shrubland (Sevilleta LTER),USA,34.3338,-106.73401,fn_ussevdes,N/A,us.nm_sevilleta_ds.01
Juniper savanna,USA,34.425489,-105.861545,fn_usjunsav,N/A,us.nm_sevilleta_js.01
Pinon-juniper ,USA,34.358554,-106.266586,fn_uspinonj,N/A,us.nm_sevilleta_pj.01
Ponderosa Pine (Valles Caldera),USA,35.86236,-106.59743,fn_usvalpon,N/A,us.nm_valles_caldera_pp.01
Mixed Conifer (Valles Caldera),USA,35.888447,-106.532114,fn_usvalcon,N/A,us.nm_valles_caldera_mc.01
Cottonwood - South Dakota,USA,43.94995,-101.84661,fn_uscotton,N/A,us.sd_cottonwood.01
Houston Yellowcab Site,USA,29.789539,-95.3534278,fn_ushuston,N/A,us.tx_houston_yc.01
Malta,USA,42.4964,-113.4166,fn_usmalta1,N/A,us.mt_malta.01
Mongu,Zambia,-15.4388488,23.2525795,fn_af00mong,N/A,zm.mongu.02
Alert,Canada,82.5,-62.3,fn_caalert2,N/A,N/A
Eureka,Canada,79.98,-85.93,fn_caeureka,N/A,N/A
CP1,Greenland,69.8819,-46.9736,fn_dkandcp1,N/A,N/A
CP2,Greenland,69.9133,-46.8547,fn_dkandcp2,N/A,N/A
